3.333333333333333703e-01
5.555555555555555802e-01
8.965517241379310498e-01
1.000000000000000000e+00
1.000000000000000000e+00
7.500000000000000000e-01
1.000000000000000000e+00
9.999999999999997780e-02
7.500000000000000000e-01
3.333333333333333703e-01
1.818181818181817677e-01
6.250000000000000000e-01
nan
1.000000000000000000e+00
6.999999999999999556e-01
1.000000000000000000e+00
4.000000000000000222e-01
1.000000000000000000e+00
