1.000000000000000000e+00
1.000000000000000000e+00
7.272727272727272929e-01
1.000000000000000000e+00
8.888888888888888395e-01
7.500000000000000000e-01
nan
nan
1.000000000000000000e+00
3.333333333333333703e-01
4.000000000000000222e-01
2.500000000000000000e-01
3.000000000000000444e-01
1.428571428571429047e-01
7.857142857142856984e-01
5.999999999999999778e-01
9.166666666666666297e-01
0.000000000000000000e+00
