3.750000000000000000e-01
9.589041095890411537e-01
7.142857142857143016e-01
8.000000000000000444e-01
3.846153846153845812e-01
2.500000000000000000e-01
2.777777777777777901e-01
6.666666666666665186e-02
1.111111111111111605e-01
1.515151515151514916e-01
3.333333333333333703e-01
3.684210526315789824e-01
